a14s03,2.871577878101167,3.823505092189626,2.805177751943716,2.2700782938039823,1.9491532597515269,2.0753190549888956,2.4209736780890454,2.5681739154504317,2.7561927563216617,3.033190303953909,2.5942570824804543,2.577373965880776,1.6163389526952567,1.7689408158556348,1.7352106644439458,2.7496200482975817,3.1803123698781532,3.108396934112502,2.8500480188937174,2.435342764376301,2.429292627494679,2.449956424102274,2.4044191315159678,2.7248171241387924,2.705800532190058,2.2172653246736167,2.2080148369066723,2.3205644636596494,2.414925835300123,1.6163389526952567,1.7689408158556348,1.7352106644439458,2.7496200482975817,2.7447192953014325,2.4326891868876297,2.7021200306426065,2.2700782938039823,1.8771350590727351,2.0753190549888956,2.4209736780890454,2.952679215559997,3.1940193800288688,3.214125510928283,3.5975876431297666,3.5035854834726092,3.2916553814152536,3.444540461367815,3.2821412568626593,3.266560120371275,3.324304560355443,2.871577878101167,3.4324434299781257,2.8500480188937174,3.0140016506299405,2.7987633322594476,1.8771350590727351,2.1890248308322144,2.4958675445624117,2.4591099284090583,2.7561927563216617,2.7912706586785885,2.329347601797551,2.2463517556251076,2.092257888024323,2.1788830510149007,2.1531098857234388,2.3034570063276627,2.2897463920705277,1.7396305383615203,1.630345951017757,1.626466034075103,1.8117779444512496,2.344585790710162,2.9166361703167567,2.952679215559997,3.145828982955049,3.066518395509801,2.9695939234178135,3.029555647285588,3.1135392690634234,3.1047554847362773,3.3167555607852686,3.2867560694398974,3.211141700392557,3.0104893721785504,1.7133915547825016,1.7133915547825016,2.475934710366976,2.6687949658975314,2.613330905185947,2.44714979312669,2.521555535775487,3.0797769513391717,3.7779153299141064,3.7500788645040526,3.539814047375936,3.4808449362187917,3.0833594081780347,3.087380771786985,2.1960652972987846,2.1531098857234388,2.3034570063276627,2.2897463920705277,1.7396305383615203,1.630345951017757,1.626466034075103,1.8117779444512496,2.2729212150886355,2.4044191315159678,2.4958675445624117,2.4591099284090583,2.2172653246736167,2.2080148369066723,2.3205644636596494,2.2655392272039787,2.092257888024323
a14s02,1.7947440792491842,2.302991545794297,2.1150864521338137,2.277468877943232,2.4626097498385735,2.4176224539824247,2.2847806218540985,2.2489332448963437,1.7440458623556896,1.7705379465010063,1.6398460232595016,1.5070081021680002,1.7920836113306764,2.0063555268197115,1.8890183958871343,1.2572117920223314,1.0306597159101545,1.027226581626469,1.0404350532349438,1.2011498407775778,1.2078619664514654,1.721371119195392,1.9569514914785189,1.8849494820816812,2.7640752648942106,3.072912930754791,3.268269148953311,2.9387072736153903,2.7345116108731378,2.8747297107728236,3.350511162494464,3.179904408940622,2.513707640120466,2.3502122287146756,1.9759156054852147,2.0916623269543293,2.097544099655595,2.0186126151394177,2.081791711483164,1.719932987066647,1.5332608519100726,1.4802503842255887,1.3765862886139768,1.4046889228580122,1.4566150692616089,1.5272263944811861,1.5070081021680002,1.642776174650705,1.9316794506335677,2.0063555268197115,1.8890183958871343,1.2572117920223314,1.0306597159101545,1.027226581626469,1.0404350532349438,1.2011498407775778,1.2078619664514654,1.721371119195392,1.9569514914785189,1.8849494820816812,2.148934326590741,2.117488904339288,2.1818229511122116,2.3961618476221505,2.2164317832949427,2.20482694332231,2.1525784190128823,2.001931280039353,1.6305158570219436,1.6462389103650792,1.2169772142484845,1.2261192356373836,1.3297125328430963,1.3300970678864015,1.452278210261382,1.5332608519100726,1.4802503842255887,1.3765862886139768,1.4046889228580122,1.2799537804155265,1.2383881822756537,1.61606672820153,1.642776174650705,2.454166826032819,2.468691621081904,2.2410717503016278,1.9836393699460597,1.9759156054852147,2.4533171075097497,2.3599198333841764,2.3470466335375626,2.373499561828482,2.328613952547738,2.1502283994962017,2.124295972787219,1.841940753661745,1.579641234584612,1.61606672820153,1.9171810973405712,2.20482694332231,2.1525784190128823,2.001931280039353,1.6305158570219436,1.6462389103650792,1.2169772142484845,1.2261192356373836,1.3297125328430963,1.3300970678864015,1.452278210261382,1.8329489791044389,1.951732696861946,1.8435654070306278,1.2799537804155265,1.2383881822756537,2.1774304879834845,2.205218016432841
a14s13,1.9383576940286336,1.612534278705417,1.5447342943043632,1.7386118744561703,1.835807887552507,1.9768361085330264,1.8670881071872314,2.1044569370742643,1.7828335564488345,1.7363933108601863,1.7312242864516427,1.4780897435541591,2.3158987154018624,2.7073794802354536,2.6678785598298878,2.557691380913654,2.554468588571799,2.178445360802056,2.269476316245666,2.2807543730090707,2.3061957397410997,2.3009555493316247,2.316063341102742,2.045618097299689,2.2936190616577985,2.4478865169774515,2.284683356616404,2.2322346135655184,2.577418817344204,2.9418608736648304,3.0744898178397015,3.070322973239134,1.9383576940286336,1.612534278705417,1.5447342943043632,1.7386118744561703,1.835807887552507,1.9768361085330264,1.8670881071872314,2.1044569370742643,1.9494986509356695,1.8828736866821414,1.792705170963703,1.8443571834110655,1.8245784115789594,1.742647919116193,1.6531324841040411,1.558971523152363,1.6781490428445256,2.3544941643588753,2.536537665795641,2.545386010018912,2.3061957397410997,2.3009555493316247,2.316063341102742,2.045618097299689,1.7828335564488345,1.7363933108601863,1.7312242864516427,1.4780897435541591,2.577418817344204,2.9146438787611775,2.8441729026203735,2.9014567892698317,3.0896947470583562,3.3858237874998753,3.0293042567559967,3.3778441601115943,3.8096077199627785,3.8398649168948644,4.451135325958984,3.327975464152342,3.2623129356332443,3.0217849691862595,2.5250918616953326,2.347662122197315,2.200100552247556,2.2868487007233336,2.8346043692198033,2.6624157582917056,2.178445360802056,2.269476316245666,2.2807543730090707,2.3652805478420524,3.2042466446888893,2.494705505665949,2.4003082218748486,1.999797879786854,1.8828736866821414,1.792705170963703,1.8443571834110655,1.8245784115789594,1.742647919116193,1.6531324841040411,1.558971523152363,1.6781490428445256,2.235415791301475,2.3181533275432846,2.826554103497756,2.808316105782966,3.078520950066769,3.9444172497341112,4.202305814668894,3.057097531973752,2.571187109099608,2.5935180855355537,2.970340145505225,2.9146438787611775,2.8441729026203735,2.9014567892698317,3.0896947470583562,3.3858237874998753,3.0293042567559967,3.3778441601115943,3.8096077199627785,3.8398649168948644
a14s57,4.277710254329996,4.086444487571073,3.9594196026690582,5.317031386027357,5.433546517699098,5.269890678182993,4.712324374446224,4.480571897648781,4.461207631348265,2.73851377392921,2.805099058856925,3.0789070495875652,4.867673161788905,4.277710254329996,4.990171049172562,4.854398540499121,5.283822497964897,5.233107770722861,5.583130478503973,5.2931001256352594,5.141262072682154,5.141269214892369,3.7023475701235826,3.5546484622252024,3.27149324621036,3.2127100413825085,2.9953245850825576,3.9175751594576966,4.804859662882986,4.381796551644086,4.7632263246669275,5.249047534553293,5.141698553979999,4.712324374446224,4.760017228960416,4.936993415024978,5.33722624028624,5.316006194503538,5.230089937085212,5.20369846647555,3.852167457419264,3.447415463793129,3.3635233104588402,3.02488732186837,2.8183912184081183,2.488730009462657,2.4961244079572635,2.171250105354056,2.394020219212862,3.6825700604333385,3.6822238946049985,4.1512325446787495,4.063591097785308,4.740860817404367,3.852167457419264,4.067158993695722,4.098120608278872,3.02488732186837,3.585504610232707,4.033659612560287,3.486184571992711,2.7298192229523184,2.208304532893957,2.5437049946878663,2.530977813020098,2.796749665236415,3.0789070495875652,3.712237252655061,3.879687702637932,4.0338076515867725,3.447415463793129,3.3635233104588402,3.0657990899600707,2.8183912184081183,2.488730009462657,2.4961244079572635,2.171250105354056,2.394020219212862,3.6825700604333385,3.6822238946049985,3.5546484622252024,3.27149324621036,3.2127100413825085,2.9953245850825576,3.55867464795533,2.8809761349237166,3.0996415244347197,3.1907142742652455,2.8166765131977782,2.294683328914906,2.178736094619997,2.3185964137814055,3.55162291495029,4.193214658230604,3.771185572204051,4.153229524117346,4.267612477721003,4.201432511655995,4.201432511655995,3.55867464795533,2.8809761349237166,3.0996415244347197,3.1907142742652455,2.8166765131977782,2.294683328914906,2.178736094619997,2.3185964137814055,2.530977813020098,2.796749665236415,3.6653479739309875,3.712237252655061,3.879687702637932,4.332974847607588,4.318580087250901,4.054779836193329,4.042234383357798
a14s23,3.9549611060034446,3.099895740182241,2.759312013890418,2.5528329812190997,3.1572949339584984,3.553635038942518,3.5853527009207884,3.5837268297123304,3.195059569084745,2.225454436738708,1.6715096290479456,1.6906828324674028,1.2550156333687645,2.641239966379428,2.6500923814086184,3.2886355210025937,3.2886355210025937,3.3559279908841906,3.3902392083745356,3.4727594877848937,3.4727594877848937,3.284738111326381,2.1742490128777803,2.1245447794763,1.9083444421801845,1.9083444421801845,1.8111060929719165,1.8111060929719165,1.7601990057945147,1.7601990057945147,2.3985718125584654,2.8900656393929878,2.944410168437815,2.931149909165343,3.4615888418470493,3.7414029868486502,2.9971261401549327,3.6945441911012527,3.58786181729453,3.405092277751075,3.373964709359006,3.3271505481417587,4.3143103469731985,4.3183049012315005,4.517173870906454,3.099895740182241,2.952374935539184,2.8062055644588835,3.1572949339584984,3.7624615001352506,3.7678056664323862,3.931425509913675,3.837113984494076,3.5873812900220132,3.298208014968128,3.2429760514071018,3.187319474103593,3.4836642863513703,3.429142381120971,3.379166818906697,3.4625982195455487,3.2814674750787947,3.4548246424384548,3.4615888418470493,3.296738881076267,2.9971261401549327,3.3028888098148257,2.4705818424006916,2.491099723013914,3.3538228367044067,3.3271505481417587,3.3363004795731444,4.058930024033427,3.9549611060034446,3.712068263111549,2.759312013890418,2.5528329812190997,3.1853496479978447,3.4637944872639306,3.296738881076267,3.3405908534269795,3.3028888098148257,2.4705818424006916,2.491099723013914,2.987122466521919,2.8579919908915064,2.7050578958684035,2.6669812372793325,2.7755481818912817,2.9218768488764195,2.7437730208601434,2.8900656393929878,3.0362945245809083,3.46798345440113,3.9318767007626265,3.7158356247283053,3.8407980147359995,3.939063854521782,2.225454436738708,1.6715096290479456,1.6906828324674028,1.2550156333687645,2.2950371914197825,2.6768789027522337,2.6500923814086184,3.0730165928611575,2.931149909165343,3.4662837492046146,3.742827647648233,3.522665778923684,4.1830349317212265,3.5588846412886164,4.180797921449923,4.346390629016218,4.130192471302034,3.4235972368256165
a14s59,2.8054583012406367,3.548904636644946,4.81328229278109,4.851229064886547,4.746115265140533,4.739416594898574,4.774286042959721,2.923738681893441,2.680986685905023,2.9781062993116945,2.846829824559241,2.7106420364924615,2.5215948841953173,2.703313137614657,2.7102751742212456,2.663022228596675,2.719169957909949,3.0259637307806586,3.1371170794218064,2.7667884920969303,2.57872877208907,2.748947667744878,2.7397591280986733,2.7447722473822855,2.730612612583484,2.680986685905023,2.795837949524257,2.509395632418293,2.9067621918553987,3.938944457592669,3.9312394279667076,4.155952664552378,2.8054583012406367,3.548904636644946,4.110407875138427,4.5193541242084585,4.458565690892084,3.5675464439863993,3.5675464439863993,2.616683580412426,1.8600863447700486,1.8859807978874017,1.2510457905288672,2.192283188823926,2.703313137614657,2.7102751742212456,2.663022228596675,2.791352810018827,3.0259637307806586,3.189015837213732,3.1371170794218064,2.7667884920969303,2.57872877208907,2.748947667744878,2.435225500852026,2.0865641231459913,2.2398226715523712,1.9314820216610873,1.8600863447700486,1.8859807978874017,1.2510457905288672,1.9996109921682268,2.096685028801417,2.01540905773493,1.928136693805706,1.9345052985194946,2.207605657720599,2.053876074645206,1.768633181301312,4.101410665856322,4.196126494756803,4.568915024379422,4.529203266580117,4.290740347539106,4.023719820017294,4.150901303331604,3.188954289418398,3.153489570301446,3.094414742725997,2.4043834656726446,3.6436492353134113,3.5484523372873427,3.6406206957056098,3.542175787563344,3.542175787563344,2.435225500852026,2.0865641231459913,2.2398226715523712,1.9314820216610873,2.2398724606548477,2.201814733350652,2.094001938872073,1.9996109921682268,2.096685028801417,2.01540905773493,1.928136693805706,1.9345052985194946,2.175636711401974,2.053876074645206,1.768633181301312,2.2916042612109098,2.2916042612109098,2.59446828849381,3.537614832058459,3.5998892010727217,4.163272812343674,3.981310745219468,3.967662531012435,3.5385682485999896,3.188954289418398,3.153489570301446,3.094414742725997,2.4043834656726446,4.310684146397181,3.8543712301749036,3.7129087303622215
a14s41,2.6272809937271653,1.8311673189525859,3.177250273428267,3.466351367071723,2.9209400541606474,3.032905339769114,3.9200522687841812,4.618530781536483,4.613307743907835,4.575099772682559,4.46808956154641,4.17534736040009,4.218881352918093,3.375460192329337,2.572880034125182,2.5607623220439644,2.535498996253005,2.7983015598752035,2.9739735405682404,2.9262433528331164,2.9690176691963286,3.2293048988907804,4.487199800543764,5.267336210078107,3.7519584859110577,5.052199108309173,5.0687894846797485,4.163501300588244,5.007424524643382,4.969224575323598,4.969224575323598,4.325393935816713,4.591684580848297,3.466351367071723,2.9209400541606474,3.032905339769114,3.172489153645762,3.385501245015279,3.8237602749126416,4.006261967220816,3.838625412826837,4.17534736040009,4.218881352918093,4.1109684941629006,4.293902614172799,4.284467804757084,3.3807750856867114,2.6194991544186452,2.747386055872017,2.650472814423871,3.026170183581882,3.2293048988907804,3.8237602749126416,4.006261967220816,3.838625412826837,3.9350140965440006,3.792460234465221,3.6904097428334435,4.021736633594996,3.6741731682107757,3.6741731682107757,2.8246375236479464,2.8246375236479464,2.8958845936949906,2.7309998114243808,2.541938779750606,2.5311748161673857,2.3628509686393677,2.3628509686393677,2.600664547764668,3.7219561241368773,3.363322396083967,3.0355892261635127,2.572880034125182,1.8311673189525859,2.535498996253005,2.7370794361874116,2.747386055872017,2.650472814423871,2.9690176691963286,3.960289363165273,3.789485785697052,3.914888737882598,2.600664547764668,3.67132209701083,3.5470472128236463,3.3537125905479734,3.0355892261635127,3.099606755703052,3.099606755703052,3.1143229890298794,3.6000044569416856,3.969349680993096,3.9464800632969115,4.040200820503853,4.314662217369976,4.291976332646768,3.606861576218306,3.424466700086307,3.67132209701083,3.625756409357916,3.633787822644576,2.9657117509967152,2.963418377482329,2.6421810763079803,2.6194991544186452,3.0867169468546996,2.913627380088264,3.254729044021945,3.294524858003048,3.896102375451652,4.141153568753517,4.39942413958918,4.120748548504264,4.036041705681446,3.695242404768597
a14s45,2.749854808894463,2.924870215924119,2.618807776450956,3.604830007087712,3.1926799730007382,3.67887912957194,4.496816402745392,4.1527099055917684,3.917037555347153,4.007837722513226,4.6685642450329405,4.702714967973287,4.617605873177137,4.158849060737838,3.2894868703188336,2.992610841723327,3.671842359088962,4.091332463880196,3.6523303985263986,3.506954435118882,3.5066068855804176,3.1281434014443765,3.450960812585388,2.773305886482774,4.213557569323101,4.709410284738419,4.581266317296999,4.194579959900635,4.170541018860743,4.377261717101229,4.233868785165644,4.44559391420314,4.338786435168248,4.332755952047149,4.657748871504346,4.1527099055917684,3.917037555347153,4.007837722513226,4.479473379762403,3.469459808096933,2.212502284744583,2.6894243547644168,2.4999036701441115,2.679116249810747,2.6891903093682306,2.824445382725606,2.8811724540540773,2.8544523537799673,3.1199934615316094,3.4473343440983486,3.391731747942339,3.0278081412137055,2.611732545648577,2.611732545648577,2.212502284744583,2.283806653375018,2.2776517688180515,2.2776517688180515,2.4862493177475176,2.4862493177475176,2.5581161623350877,2.8544523537799673,2.891649333857755,2.5836077488659144,2.5592063633087503,2.5592063633087503,2.8983317356714013,3.908841256689762,3.9205213900704585,3.529811958164344,3.055356583117591,4.2045284396707325,4.2045284396707325,5.000365001677378,5.2454566178741775,4.865217409325097,4.558603822443883,4.2345631486612625,3.6899964241175094,3.7330535289491906,3.647238974895943,2.8342223166152647,2.4528190190064976,2.446931985160192,2.4256976625292768,2.287522502621558,2.2086900733240045,2.3435324683050576,2.2299175747098805,3.604830007087712,3.1926799730007382,3.67887912957194,3.8104193706205094,4.138632578521558,4.994556042332491,4.572955663463183,4.334898326373988,3.9890128478108466,3.5895389606466166,4.597870598440108,4.852493406487018,5.234378368058618,3.6523303985263986,3.506954435118882,3.5066068855804176,3.1281434014443765,2.773305886482774,3.647238974895943,2.8342223166152647,2.4528190190064976,2.446931985160192,2.4256976625292768,2.287522502621558,2.2086900733240045,2.3435324683050576,2.2299175747098805
a14s10,2.50486134147182,2.131544552665978,2.131840617869921,2.196657911464597,2.280536425931409,2.1147089350546557,2.2693198210036414,2.574458238154195,4.118859582457262,3.2080263028846865,3.1312829255753925,3.5774556559096564,3.2976157508114845,3.367833434123486,3.4596601321517113,3.4130631681819183,2.9778273791474206,2.2548228533523424,1.7884776906632085,2.2301282160449887,2.605198706432967,2.6254090995500117,2.9929646556549914,2.574458238154195,3.1317469645550866,2.423461683212673,2.391410163480954,2.669940533045634,3.987110990429036,4.147970077037684,4.758828748757408,4.99724718720217,4.32655911550969,4.34781116655266,4.467682753956462,4.880236177686485,4.901707346425324,4.6209248717112885,4.43706725101164,4.271478173887816,4.5515741892228885,4.329435598319947,4.2304917988337944,4.4414507314615115,3.3716511711622834,2.757631086639399,2.7356056312999493,2.7429908895218724,2.7966429661292116,2.6863317423579685,2.686181475626693,2.541374415547618,3.766980475128587,3.6651304628894175,3.2786212513799144,5.745494000519014,5.841697978327875,5.767435675410693,5.926837868543393,6.489319396516094,6.499161963668854,6.985577909521875,6.379643573899721,6.1085546154552794,5.991179691847008,4.032214288700441,3.151118791794432,2.956144534693797,3.092295346502336,3.2191018001920972,3.0990476601691688,3.0998018323757406,2.580780011934377,2.3823518862670148,2.6249965695215685,2.6383386799272013,2.6608759347252566,2.757631086639399,2.6420778073327056,2.3423742548960877,2.131544552665978,2.131840617869921,2.196657911464597,2.2313671930007404,2.2285079403044548,2.2693198210036414,2.8908434841755097,2.580780011934377,2.3823518862670148,2.6249965695215685,2.6383386799272013,2.6608759347252566,3.5419974280058417,3.502010414033631,3.435647266527809,3.341272277142346,3.315398135971003,3.449887627155412,3.151118791794432,2.956144534693797,3.092295346502336,3.2191018001920972,3.0990476601691688,2.7733815586752577,2.423461683212673,2.391410163480954,2.669940533045634,2.872571167090556,2.808346285627896,2.855770456461793,2.6420778073327056,2.2548228533523424,1.7884776906632085,2.2301282160449887,2.5686273260245445,2.1147089350546557
a14s47,2.056405541229647,2.505824564888771,2.5140727415888344,2.6008996405090294,2.6788625664636094,2.454989435822485,2.078300406582262,2.313678080459769,2.422661841859074,2.6179193933350966,2.812119007083449,2.8048602728121774,2.7492187526641096,2.935338602274021,2.056405541229647,2.505824564888771,2.5815347179536436,2.6008996405090294,2.6788625664636094,2.723613166365591,2.927218105983906,2.901970775180205,3.0527414499102274,3.194959563124391,3.298838157594277,2.9922311842503073,2.9191993542750723,3.3368267126118485,3.1734595255020976,2.8928403619971848,2.5140727415888344,2.7339102234711357,2.6891439939133037,3.003982078841349,2.078300406582262,2.5092580297769302,2.4941021410519664,2.4553118030099563,2.560272278489146,1.6851136163475742,2.80144967115242,2.8053693553612518,3.4781744090830182,4.3090317032948375,4.228299167514049,4.212249542702805,4.415216911998775,4.4979200326373086,3.8903496783708285,3.1354465981738566,3.1096073723221087,3.9843194023571966,4.015484751558647,3.298838157594277,3.7731258924133457,3.771521104276099,3.4422711746752315,4.4246291200506285,4.523713923315665,4.308425667224631,3.72482368978721,3.842589023041627,3.180889745024181,2.2412480407130326,2.0526394447150245,2.0526394447150245,2.416901619843059,2.422661841859074,2.6179193933350966,2.812119007083449,2.8048602728121774,2.7492187526641096,2.935338602274021,3.1140194636514393,2.9423931110577315,2.5759919448631825,2.610310039056664,2.556430624914355,2.557239943767499,2.454989435822485,2.3940577144254487,2.313678080459769,2.4941021410519664,2.4553118030099563,2.560272278489146,1.6851136163475742,2.80144967115242,2.8053693553612518,3.4781744090830182,4.228299167514049,4.212249542702805,4.292394087219859,4.944272045508824,4.998522735769039,4.966333497662034,4.98493844094388,4.707179272133154,4.70786288776553,3.303512029643604,2.965704863940443,3.551820093979986,3.6382635707161173,3.1717397134695644,3.4531981770526863,3.2136705882837466,3.1721410198791604,2.5759919448631825,2.610310039056664,2.556430624914355,2.557239943767499,2.644268513218731,2.927218105983906,2.6851492062825852,2.6830284120746835,2.6175532124486023,2.965704863940443
